product_sku,product_name,product_name_localized,inventory_item_sku,inventory_item_name,inventory_item_name_localized,quantity,unit,ingredient_cost
FG00259,كيكة الفانيليا مع الفواكة مقاس 28 انش,,FG00259,كيكة الفانيليا مع الفواكة مقاس 28 انش,,1,Unit,0
FG00260,كيكة الفستق مع الفراولة مقاس 25 انش,,FG00260,كيكة الفستق مع الفراولة مقاس 25 انش,,1,Unit,0
FG00261,كيكة الروز فيلفت مقاس 28 انش,,FG00261,كيكة الروز فيلفت مقاس 28 انش,,1,Unit,0
FG00262,كيكة شوكو بيرز مقاس 28 انش,,FG00262,كيكة شوكو بيرز مقاس 28 انش,,1,Unit,0
FG00263,كيكة البلاك فورست مقاس 28 انش,,FG00263,كيكة البلاك فورست مقاس 28 انش,,1,Unit,0
FG00264,كيكة ماربل تشيز مقاس 25 انش,,FG00264,كيكة ماربل تشيز مقاس 25 انش,,1,Unit,0
FG00265,كيكة كولد تشيز بلوبيرى مقاس 25 انش,,FG00265,كيكة كولد تشيز بلوبيرى مقاس 25 انش,,1,Unit,0
FG00266,كيكة الشوكليت جلاكسي مقاس 28 انش,,FG00266,كيكة الشوكليت جلاكسي مقاس 28 انش,,1,Unit,0
FG00267,كيكة القبعة فانليا مع فواكه مقاس 28 انش,,FG00267,كيكة القبعة فانليا مع فواكه مقاس 28 انش,,1,Unit,0
FG00268,كيكة القبعة شوكليت مقاس 28 انش,,FG00268,كيكة القبعة شوكليت مقاس 28 انش,,1,Unit,0
FG00269,كيكة الروشية مقاس 28 انش,,FG00269,كيكة الروشية مقاس 28 انش,,1,Unit,0
FG00270,Roche Cake,روشية كيك *,FG00270,Roche Cake,روشية كيك *,1,Unit,0
FG00271,كيكة خروف العيد شوكليت مقاس 28 انش,,FG00271,كيكة خروف العيد شوكليت مقاس 28 انش,,1,Unit,0
FG00272,كيكة النجاح فانيليا 28*5 انش,,FG00272,كيكة النجاح فانيليا 28*5 انش,,1,Unit,0
FG00273,National Day cake,كيك اليوم الوطنى,FG00273,National Day cake,كيك اليوم الوطنى,1,Unit,0
FG00274,كيكة اسبراي شوكليت مقاس 28 انش,,FG00274,كيكة اسبراي شوكليت مقاس 28 انش,,1,Unit,0
FG00275,كيكة تشيز بستو مقاس 28 انش,,FG00275,كيكة تشيز بستو مقاس 28 انش,,1,Unit,0
FG00276,كيكة الحنيني مقاس 25 انش,,FG00276,كيكة الحنيني مقاس 25 انش,,1,Unit,0
FG00277,كيكة النجاج شوكليت مقاس 28 انش,,FG00277,كيكة النجاج شوكليت مقاس 28 انش,,1,Unit,0
FG00278,كيك النجاج فانيليا مقاس 28 انش,,FG00278,كيك النجاج فانيليا مقاس 28 انش,,1,Unit,0
FG00279,كود كيكة فارغ***,,FG00279,كود كيكة فارغ***,,1,Unit,0
FG00280,كيكة فستق مع اوريو 28 انش,,FG00280,كيكة فستق مع اوريو 28 انش,,1,Unit,0
FG00281,كيكة الروانى مقاس 25 انش,,FG00281,كيكة الروانى مقاس 25 انش,,1,Unit,0
FG00282,كيكة شوكليت مع لوز عيد الاضحى,,FG00282,كيكة شوكليت مع لوز عيد الاضحى,,1,Unit,0
FG00283,كيكة الحج مقاس 25 ارتفاع 10 سم,,FG00283,كيكة الحج مقاس 25 ارتفاع 10 سم,,1,Unit,0
FG00284,كيكة الحج مقاس 20 ارتفاع 10 سم,,FG00284,كيكة الحج مقاس 20 ارتفاع 10 سم,,1,Unit,0
FG00285,كيكة فستق مع فانيليا مقاس 25 انش,,FG00285,كيكة فستق مع فانيليا مقاس 25 انش,,1,Unit,0
FG00286,كيكة فستق مع فانيليا جليز 25 انش,,FG00286,كيكة فستق مع فانيليا جليز 25 انش,,1,Unit,0
FG00287,كيكة فستق مع شوكولا جليز 25 انش,,FG00287,كيكة فستق مع شوكولا جليز 25 انش,,1,Unit,0
FG00288,كيكة اللوتس 25 انش,,FG00288,كيكة اللوتس 25 انش,,1,Unit,0
FG00289,كيكة بلو فيلفت 25 انش,,FG00289,كيكة بلو فيلفت 25 انش,,1,Unit,0
FG00290,كيكة فانيليا مقاس 25 انش,,FG00290,كيكة فانيليا مقاس 25 انش,,1,Unit,0
FG00291,كيكة الريد فيلفت مقاس 20 انش,,FG00291,كيكة الريد فيلفت مقاس 20 انش,,1,Unit,0
FG00292,كيكة كولد تشيز بلوبيرى مقاس 20 انش,,FG00292,كيكة كولد تشيز بلوبيرى مقاس 20 انش,,1,Unit,0
FG00293,كيكة فانليا مع فواكة مقاس 20 انش,,FG00293,كيكة فانليا مع فواكة مقاس 20 انش,,1,Unit,0
FG00294,كيكة الروشية مقاس 20 انش,,FG00294,كيكة الروشية مقاس 20 انش,,1,Unit,0
FG00295,كيكة روز فيلفت مقاس 20 انش,,FG00295,كيكة روز فيلفت مقاس 20 انش,,1,Unit,0
FG00296,كيكة اللوتس مقاس 20 انش,,FG00296,كيكة اللوتس مقاس 20 انش,,1,Unit,0
FG00297,كيكة بلاك فورست مقاس20 انش,,FG00297,كيكة بلاك فورست مقاس20 انش,,1,Unit,0
FG00298,كيكة بلوفيلفت مقاس 20 انش,,FG00298,كيكة بلوفيلفت مقاس 20 انش,,1,Unit,0
FG00299,كيكة اوريو مقاس 20 انش,,FG00299,كيكة اوريو مقاس 20 انش,,1,Unit,0
FG00300,كيكة شوكليت اسبراي مقاس 20 انش,,FG00300,كيكة شوكليت اسبراي مقاس 20 انش,,1,Unit,0
FG00301,كيكة سان سيباستيان مقاس 20 انش,,FG00301,كيكة سان سيباستيان مقاس 20 انش,,1,Unit,0
FG00302,كيكة الحنيني مقاس 20 انش,,FG00302,كيكة الحنيني مقاس 20 انش,,1,Unit,0
FG00303,كيكة الدخن تمر 20 انش,,FG00303,كيكة الدخن تمر 20 انش,,1,Unit,0
FG00304,كيكة الدخن كراميل 20 انش,,FG00304,كيكة الدخن كراميل 20 انش,,1,Unit,0
FG00305,كيكة شوكو بيرز مقاس 20,,FG00305,كيكة شوكو بيرز مقاس 20,,1,Unit,0
FG00306,كيكة الجلاكسي 20 انش,,FG00306,كيكة الجلاكسي 20 انش,,1,Unit,0
FG00307,كيكة مالفية البار 100ريال,,FG00307,كيكة مالفية البار 100ريال,,1,Unit,0
FG00308,كيكة ماربل مقاس 20 انش,,FG00308,كيكة ماربل مقاس 20 انش,,1,Unit,0
FG00309,كيكة نوتيلا 20 انش,,FG00309,كيكة نوتيلا 20 انش,,1,Unit,0
FG00310,كب كيك كاكاو 60 جم,,FG00310,كب كيك كاكاو 60 جم,,1,Unit,0
FG00311,كب كيك بلوبيرى 60 جم,,FG00311,كب كيك بلوبيرى 60 جم,,1,Unit,0
FG00312,كب كيك نيوتللا 60 جم,,FG00312,كب كيك نيوتللا 60 جم,,1,Unit,0
FG00313,كب كيك لوتس 60 جم,,FG00313,كب كيك لوتس 60 جم,,1,Unit,0
FG00314,كب كيك فراولة 60 جم,,FG00314,كب كيك فراولة 60 جم,,1,Unit,0
FG00315,كب كيك فانيليا 60 جم,,FG00315,كب كيك فانيليا 60 جم,,1,Unit,0
FG00316,كب كيك اوريو 60 جم,,FG00316,كب كيك اوريو 60 جم,,1,Unit,0
FG00317,كب كيك بندق 60 جم,,FG00317,كب كيك بندق 60 جم,,1,Unit,0
FG00318,كب كيك كراميل 60 جم,,FG00318,كب كيك كراميل 60 جم,,1,Unit,0
FG00319,كب كيك فانيليا+شوكليت شيبس 60 جم,,FG00319,كب كيك فانيليا+شوكليت شيبس 60 جم,,1,Unit,0
FG00320,سوارية ميني روشية 30 جم,,FG00320,سوارية ميني روشية 30 جم,,1,Unit,0
FG00321,سوارية ميني ريدفلفت 30 جم,,FG00321,سوارية ميني ريدفلفت 30 جم,,1,Unit,0
FG00322,سوارية ميني بلوفلفت 30 جم,,FG00322,سوارية ميني بلوفلفت 30 جم,,1,Unit,0
FG00323,سوارية ميني فانيليا 30 جم,,FG00323,سوارية ميني فانيليا 30 جم,,1,Unit,0
FG00324,سوارية ميني روزفلفت 30 جم,,FG00324,سوارية ميني روزفلفت 30 جم,,1,Unit,0
FG00325,سوارية ميني شوكليت 30 جم,,FG00325,سوارية ميني شوكليت 30 جم,,1,Unit,0
FG00326,سوارية ميني شوكليت تشيز 30 جم,,FG00326,سوارية ميني شوكليت تشيز 30 جم,,1,Unit,0
FG00327,سوارية ميني تشيز مانجو 30 جم,,FG00327,سوارية ميني تشيز مانجو 30 جم,,1,Unit,0
FG00328,سوارية ميني أوريو 30 جم,,FG00328,سوارية ميني أوريو 30 جم,,1,Unit,0
FG00329,سوارية ميني تشيز بلوبيرى 30 جم,,FG00329,سوارية ميني تشيز بلوبيرى 30 جم,,1,Unit,0
FG00330,سوارية ميني لوتس تشيز 30 جم,,FG00330,سوارية ميني لوتس تشيز 30 جم,,1,Unit,0
FG00331,سوارية ميني تشيز فراولة 30 جم,,FG00331,سوارية ميني تشيز فراولة 30 جم,,1,Unit,0
FG00333,كاسة الزعفران بالحليب 80 جم,,FG00333,كاسة الزعفران بالحليب 80 جم,,1,Unit,0
FG00334,كاسة تشيز بلوبيرى 80 جم,,FG00334,كاسة تشيز بلوبيرى 80 جم,,1,Unit,0
FG00335,كاسة تشيز فراولة 80 جم,,FG00335,كاسة تشيز فراولة 80 جم,,1,Unit,0
FG00336,كاسة التوت 80 جم,,FG00336,كاسة التوت 80 جم,,1,Unit,0
FG00337,كاسة اللوتس 80 جم,,FG00337,كاسة اللوتس 80 جم,,1,Unit,0
FG00338,كاسة البلاك فرست 80 جم,.,FG00338,كاسة البلاك فرست 80 جم,.,1,Unit,0
FG00339,كاسة الورد مع الفستق 80 جم,,FG00339,كاسة الورد مع الفستق 80 جم,,1,Unit,0
FG00340,كاسة ريد فيلفت 80 جم,,FG00340,كاسة ريد فيلفت 80 جم,,1,Unit,0
FG00341,كاسة بلوفيلفت 80 جم,,FG00341,كاسة بلوفيلفت 80 جم,,1,Unit,0
FG00342,بروانيز ابيض كوفي بريك 30 جرام,,FG00342,بروانيز ابيض كوفي بريك 30 جرام,,1,Unit,0
FG00343,بروانيز خاص بلاك بيرد 140 جم,,FG00343,بروانيز خاص بلاك بيرد 140 جم,,1,Unit,0
FG00344,مافين شوكولا خاص بلاك بيرد 80 جم,,FG00344,مافين شوكولا خاص بلاك بيرد 80 جم,,1,Unit,0
FG00345,كيكة الليمون خاص بلاك بيرد 900 جم,,FG00345,كيكة الليمون خاص بلاك بيرد 900 جم,,1,Unit,0
FG00346,Classic  cake,كيك كلاسيك,FG00346,Classic  cake,كيك كلاسيك,1,Unit,42.37587233
FG00347,كيكة كرنفال مستطيلة 2 كجم,,FG00347,كيكة كرنفال مستطيلة 2 كجم,,1,Unit,0
FG00348,كيكة ريد فلفت م 25 انش,,FG00348,كيكة ريد فلفت م 25 انش,,1,Unit,0
FG00349,مافين فانيليا خاص بلاك بيرد 80 جم,,FG00349,مافين فانيليا خاص بلاك بيرد 80 جم,,1,Unit,0
FG00350,تروبيكال كيك,Tropical Cake,FG00350,تروبيكال كيك,Tropical Cake,1,Unit,0
FG00351,Malfiyya Crescent,هلال المالفيه,FG00351,Malfiyya Crescent,هلال المالفيه,1,Unit,22.33065533
FG00352,هلال اوريو مع الفستق 110 ريال,,FG00352,هلال اوريو مع الفستق 110 ريال,,1,Unit,0
FG00353,كيكة كلاسيك 30*40,,FG00353,كيكة كلاسيك 30*40,,1,Unit,0
FG00354,كيكة جلاكسي 30*40,,FG00354,كيكة جلاكسي 30*40,,1,Unit,0
FG00355,كيكة جلاكسي 20*10,,FG00355,كيكة جلاكسي 20*10,,1,Unit,0
FG00356,20*30 فانيلا مع فواكه,,FG00356,20*30 فانيلا مع فواكه,,1,Unit,0
FG00357,25*10 فانيلا مع فواكه,,FG00357,25*10 فانيلا مع فواكه,,1,Unit,0
FG00358,25*10 فانيلا مع فواكه,,FG00358,25*10 فانيلا مع فواكه,,1,Unit,0
FG00359,25*15 فانيلا مع فواكه,,FG00359,25*15 فانيلا مع فواكه,,1,Unit,0
FG00360,25*25 فانيلا مع فواكه,,FG00360,25*25 فانيلا مع فواكه,,1,Unit,0
FG00361,25*8 فانيلا مع فواكه,,FG00361,25*8 فانيلا مع فواكه,,1,Unit,0
FG00362,28*5 فانيلا مع فواكه,,FG00362,28*5 فانيلا مع فواكه,,1,Unit,0
FG00363,28*10 فانيلا مع فواكه,,FG00363,28*10 فانيلا مع فواكه,,1,Unit,0
FG00364,30*10*5 فانيلا مع فواكه,,FG00364,30*10*5 فانيلا مع فواكه,,1,Unit,0
FG00365,30*12 فانيلا مع فواكه,,FG00365,30*12 فانيلا مع فواكه,,1,Unit,0
FG00366,30*20 *فانيلا مع فواكه,,FG00366,30*20 *فانيلا مع فواكه,,1,Unit,0
FG00367,كيكة شوكولا 30*20,,FG00367,كيكة شوكولا 30*20,,1,Unit,0
FG00368,30*8 فانيلا مع فواكه,,FG00368,30*8 فانيلا مع فواكه,,1,Unit,0
FG00369,35*10 فانيلا مع فواكه,,FG00369,35*10 فانيلا مع فواكه,,1,Unit,0
FG00370,36*20*10 فانيلا مع فواكه,,FG00370,36*20*10 فانيلا مع فواكه,,1,Unit,0
FG00371,30*15 فانيلا مع فواكه,,FG00371,30*15 فانيلا مع فواكه,,1,Unit,0
FG00372,40*20*10 فانيلا مع فواكه,,FG00372,40*20*10 فانيلا مع فواكه,,1,Unit,0
FG00373,45*25 فانيلا مع فواكه,,FG00373,45*25 فانيلا مع فواكه,,1,Unit,0
FG00374,40*60 فانيلا مع فواكه,,FG00374,40*60 فانيلا مع فواكه,,1,Unit,0
FG00375,50*60*5 فانيلا مع فواكه,,FG00375,50*60*5 فانيلا مع فواكه,,1,Unit,0
FG00376,70*90*5 فانيلا مع فواكه,,FG00376,70*90*5 فانيلا مع فواكه,,1,Unit,0
FG00377,70*95*5 فانيلا مع فواكه,,FG00377,70*95*5 فانيلا مع فواكه,,1,Unit,0
FG00378,90*110 فانيلا م خارجية,,FG00378,90*110 فانيلا م خارجية,,1,Unit,0
FG00379,80*50 فانيلا مع فواكه,,FG00379,80*50 فانيلا مع فواكه,,1,Unit,0
FG00380,90*65 فانيلا مع فواكه,,FG00380,90*65 فانيلا مع فواكه,,1,Unit,0
FG00381,30*40*5 فانيلا مع فواكه,,FG00381,30*40*5 فانيلا مع فواكه,,1,Unit,0
FG00382,20*10 فانيلا فقط,,FG00382,20*10 فانيلا فقط,,1,Unit,0
FG00383,35*15 فانيلا فقط,,FG00383,35*15 فانيلا فقط,,1,Unit,0
FG00384,20*20 فانيلا فقط,,FG00384,20*20 فانيلا فقط,,1,Unit,0
FG00385,35*25 شوكولا + فانيلا فقط,,FG00385,35*25 شوكولا + فانيلا فقط,,1,Unit,0
FG00386,20*10 فانيلا مع فواكه- شوكولا,,FG00386,20*10 فانيلا مع فواكه- شوكولا,,1,Unit,0
FG00387,35* 30*10 فانيلا مع شوكولا,,FG00387,35* 30*10 فانيلا مع شوكولا,,1,Unit,0
FG00388,25*5 فانيلا مع فواكه اسياوية + شوكولا,,FG00388,25*5 فانيلا مع فواكه اسياوية + شوكولا,,1,Unit,0
FG00389,30*10 فانيلا+ شوكولا,,FG00389,30*10 فانيلا+ شوكولا,,1,Unit,0
FG00390,20*30* 10 فانيلا+شوكولا,,FG00390,20*30* 10 فانيلا+شوكولا,,1,Unit,0
FG00391,20*30*5 فانيلا-شوكولا,,FG00391,20*30*5 فانيلا-شوكولا,,1,Unit,0
FG00392,30*10 حشوة فستق فانيلا مع فواكه,,FG00392,30*10 حشوة فستق فانيلا مع فواكه,,1,Unit,0
FG00393,30*30 بلوفليفت,,FG00393,30*30 بلوفليفت,,1,Unit,0
FG00394,20*10 بلوفيلفت,,FG00394,20*10 بلوفيلفت,,1,Unit,0
FG00395,28*5 تشيزبلوبيرى,,FG00395,28*5 تشيزبلوبيرى,,1,Unit,0
FG00396,20*30*5 حشوة تشيز بلوبيرى,,FG00396,20*30*5 حشوة تشيز بلوبيرى,,1,Unit,0
FG00397,30*10 حشوة تشيز بلوبيرى,,FG00397,30*10 حشوة تشيز بلوبيرى,,1,Unit,0
FG00398,40*30*5 ريد فلفت,,FG00398,40*30*5 ريد فلفت,,1,Unit,0
FG00399,20*15 ريد فليفت,,FG00399,20*15 ريد فليفت,,1,Unit,0
FG00400,28*15*10 ريد فيلفت,,FG00400,28*15*10 ريد فيلفت,,1,Unit,0
FG00401,35*25*5 ريد فيلفت,,FG00401,35*25*5 ريد فيلفت,,1,Unit,0
FG00402,20*10 ريد فيلفت مع فستق,,FG00402,20*10 ريد فيلفت مع فستق,,1,Unit,0
FG00403,20*10 ورد مع فستق,,FG00403,20*10 ورد مع فستق,,1,Unit,0
FG00404,20*30*10 ورد مع فستق,,FG00404,20*30*10 ورد مع فستق,,1,Unit,0
FG00405,20*30*5 ورد مع فستق,,FG00405,20*30*5 ورد مع فستق,,1,Unit,0
FG00406,25*10 ورد مع فستق,,FG00406,25*10 ورد مع فستق,,1,Unit,0
FG00407,35*15 ورد مع فستق,,FG00407,35*15 ورد مع فستق,,1,Unit,0
FG00408,20*10 شوكولا,,FG00408,20*10 شوكولا,,1,Unit,0
FG00409,20*30 شوكليت,,FG00409,20*30 شوكليت,,1,Unit,0
FG00410,30*40 *10 شوكليت,,FG00410,30*40 *10 شوكليت,,1,Unit,0
FG00411,20*15 شوكولا,,FG00411,20*15 شوكولا,,1,Unit,0
FG00412,25*10 شوكليت,,FG00412,25*10 شوكليت,,1,Unit,0
